,x,y,z,Vx,Vy,Vz,cloneOf
9131,-2920214146.4026012,1734817093.7046576,1159509211.6659532,-344130.8502914048,-352061.32190944644,-116757.50462199646,1024
9132,-3087407310.296047,1486543007.048389,1067618194.8262237,-310889.9777336814,-376674.3726874398,-132171.74470264988,1024
9133,-3231103440.330637,1226955430.5092735,967601958.8783758,-275283.0447249036,-398420.704047077,-146580.07799863472,1024
9134,-2916093575.1439333,1719991366.7332177,1191524477.6190786,-344545.77378915605,-350568.43606776756,-119981.30183282307,1024
9135,-3083613293.9962444,1472892217.8118863,1097096253.3874388,-311359.67912712455,-374984.39715245896,-135821.14525554777,1024
9136,-3227664853.744631,1214583469.7563705,994318464.2226913,-275803.94930282125,-396546.5005530506,-150627.307751828,1024
9137,-2911861137.7268653,1704763147.724224,1223335581.9869487,-344971.96171963017,-349035.0210388583,-123184.54086524609,1024
9138,-3079716276.922588,1458870834.0011954,1126386330.1535027,-311842.13207543263,-373248.5417966909,-139447.27355441533,1024
9139,-3224132915.667398,1201875632.3411245,1020864598.2169275,-276338.99551071366,-394621.41577781935,-154648.72829126954,1024
9140,-2907517559.3577604,1689135045.9546094,1254937074.1005943,-345409.3410577194,-347461.3395654898,-126366.67286074761,1024
9141,-3075716926.8088894,1444481258.10825,1155483406.420548,-312337.2539127767,-371467.10405001463,-143049.5082808358,1024
9142,-3220508231.278346,1188834095.686057,1047235812.3176848,-276888.09167116747,-392645.77957474906,-158643.65056725222,1024
9143,-2903063584.2864103,1673109739.2191577,1286323539.2070262,-345857.8368607258,-345847.6612898812,-129527.15257739181,1024
9144,-3071615928.9232035,1429725955.7128015,1184382496.5543475,-312844.9598025786,-369640.3891526172,-146627.23221043329,1024
9145,-3216791421.648484,1175461094.3913357,1073427587.9531858,-277451.14369938243,-390619.93045893253,-162611.39007040986,1024
9146,-2972108364.920289,1765645989.4073355,1180114489.6992753,-363772.1790945013,-322319.54568254855,-100729.02655976747,1024
9147,-3142272666.5956817,1512959901.0760903,1086590506.1425097,-333375.29414681613,-348753.3295798518,-116612.40484329208,1024
9148,-3288522375.922169,1248759274.34749,984796912.7327139,-300441.22191316733,-372532.89005603443,-131608.29231346404,1024
9149,-2967914568.269717,1750556799.047059,1212698688.9990594,-364130.1418666637,-321031.6033093022,-103510.26067336022,1024
9150,-3138411228.010714,1499066527.9042788,1116592410.12593,-333789.70200055884,-347262.2990142509,-119832.19569698223,1024
9151,-3285022683.2820387,1236167455.32303,1011988188.794812,-300908.9209544971,-370850.11894099216,-135242.13535469217,1024
9152,-2963606917.5219917,1735057964.088252,1245075098.6214736,-364497.82268946955,-319708.6955983656,-106273.75883665888,1024
9153,-3134444958.257134,1484795974.4372158,1146402991.748109,-334215.3602882096,-345730.7896288553,-123031.45392083755,1024
9154,-3281427980.230327,1223233790.8763912,1039006065.8904896,-301389.31719040417,-369121.6635923111,-138852.80535225567,1024
9155,-2959186150.770893,1719152140.1764963,1277238171.0354035,-364875.15856270294,-318351.0492231648,-109019.0475384797,1024
9156,-3130374536.934845,1470150685.8607721,1176017143.1193511,-334652.1960754121,-344159.0638399139,-126209.63133843121,1024
9157,-3277738882.7008977,1209960497.1243932,1065845914.645595,-301882.32830746664,-367347.820171917,-142439.68363643828,1024
9158,-2954653025.492046,1702842052.692836,1309182395.2639658,-365262.08483180427,-316958.8968094169,-111745.65638773635,1024
9159,-3126200661.489586,1455133171.5697517,1205429790.007272,-335100.13451260305,-342547.3909545494,-129366.18338542397,1024
9160,-3273956022.8016205,1196349848.3775907,1092503136.190215,-302387.8698307676,-365528.8926187481,-146002.15561411125,1024
9161,-2992190069.532214,1777575965.3217432,1188088193.1046116,-386510.65014197514,-293521.7006592847,-84738.40154746782,1024
9162,-3163504123.7812586,1523182547.794395,1093932294.159402,-358870.22838039184,-322016.29942196707,-101211.31466737515,1024
9163,-3310742001.472312,1257196791.3555622,991450909.9212601,-328498.5874890652,-348060.1597072906,-116913.94856960107,1024
9164,-2987967936.5711184,1762384821.5242288,1220892554.7218528,-386811.7867076953,-292438.21775746805,-87078.11772625268,1024
9165,-3159616594.5362215,1509195300.9874923,1124136912.613365,-359229.905069524,-320722.1904122395,-104005.8652616614,1024
9166,-3307218662.388242,1244519892.9332042,1018825909.8274635,-328914.0669448265,-346565.2735406206,-120142.06536197041,1024
9167,-2983631180.2325916,1746781265.274252,1253487722.6850147,-387121.09859393444,-291325.32022784615,-89402.91351784454,1024
9168,-3155623525.8076973,1494828325.3836203,1154148915.9944248,-359599.3463390879,-319392.94865164283,-106782.59498635873,1024
9169,-3303599670.9338255,1231498839.3347993,1046026339.1589481,-329340.82592657895,-345029.80388146534,-123349.59642993304,1024
9170,-2979180543.597507,1730767970.1608481,1285868111.979867,-387438.5328016932,-290183.19875968155,-91712.39058045257,1024
9171,-3151525601.7874565,1480084082.690086,1183963161.9003038,-359978.48888722365,-318028.80189890973,-109541.02806312346,1024
9172,-3299885647.2046165,1218135861.6508489,1073047537.262176,-329778.7913113679,-343454.01382464636,-126535.99217955285,1024
9173,-2974616789.25954,1714347679.9796991,1318028174.3933985,-387764.0349402542,-289012.0490496081,-94006.15319707128,1024
9174,-3147323524.633683,1464965099.256972,1213574541.8134499,-360367.26774980756,-316629.9838935636,-112280.6918486483,1024
9175,-3296077227.579461,1204433249.5587873,1099884874.1939578,-330227.88805607933,-341838.17337367765,-129700.70663832175,1024
9176,-2975203239.860141,1767484567.5661142,1181343350.2628517,-413202.2466500592,-265280.44997438457,-68500.92831535952,1024
9177,-3145544734.6820307,1514535355.6382816,1087721979.599882,-388268.2433245089,-296147.7089215841,-85711.70679394365,1024
9178,-3291946734.7411504,1250059615.1525903,985822387.8876691,-360379.2842244838,-324761.10498501477,-102270.1674296823,1024
9179,-2971005076.183013,1752379664.7379951,1213961479.6921823,-413445.6797798425,-264404.5827968961,-70392.31082098123,1024
9180,-3141679275.15703,1500627515.2105093,1117755124.752663,-388572.8387447031,-295051.78113558807,-88078.2969518276,1024
9181,-3288443397.8492904,1237454684.1886044,1013041978.3947786,-360742.7237800216,-323453.4572627018,-105093.95405974076,1024
9182,-2966692939.851752,1736864690.7458754,1246371603.0714586,-413695.7216848043,-263504.9373881228,-72271.6319665244,1024
9183,-3137708875.302068,1486342101.7272959,1147596748.3190367,-388885.70338714455,-293926.1008653835,-90429.79534695715,1024
9184,-3284844951.6109166,1224507551.8366733,1040087989.3740449,-361116.0300711008,-322110.3092376266,-107899.73338179625,1024
9185,-2962267569.7287188,1720942304.0006766,1278568167.0928874,-413952.3295215517,-262581.66789767396,-74138.56973998547,1024
9186,-3133634215.4247203,1471681562.9207,1177241737.0904303,-389206.7836440874,-292770.8609904897,-92765.79906218787,1024
9187,-3281152012.601268,1211220436.5212736,1066955786.6307195,-361499.1391336102,-320731.89105128875,-110687.0246400061,1024
9188,-2957729724.078303,1704615232.7213998,1310545655.0409713,-414215.4593216527,-261634.93252302386,-75992.80425118798,1024
9189,-3129455993.6969805,1456648410.7985744,1206685011.5506306,-389536.0245000824,-291586.25945531216,-95085.90783530893,1024
9190,-3277365213.586431,1197595614.9212134,1093640766.506058,-361891.9853237842,-319318.43888854835,-113455.35024636224,1024
9191,-2859864158.4368906,1698964863.1904125,1135546459.805315,-325900.6617617509,-381868.26479099644,-132637.06816682388,1024
9192,-3023602060.1738443,1455821680.4304771,1045554489.2280889,-289810.63986828504,-404773.015710252,-147634.01916593485,1024
9193,-3164328524.532035,1201598815.633301,947605217.6647755,-251514.98401297277,-424597.19957132335,-161507.386135335,1024
9194,-2855828744.0925465,1684445528.9694533,1166900089.0365684,-326372.0167845686,-380172.33953300875,-136299.31678880984,1024
9195,-3019886452.109382,1442453002.3422818,1074423345.7273202,-290335.28985817404,-402885.3363043198,-151710.3493406087,1024
9196,-3160961000.7683706,1189482537.39035,973769592.0025339,-252088.9360667177,-422532.1323975377,-165966.774528712,1024
9197,-2851683775.448103,1669532020.727499,1198053775.9447832,-326856.1682553386,-378430.37292986887,-139938.2112245349,1024
9198,-3016069971.914771,1428721388.494277,1103108105.317408,-290874.1831592909,-400946.4097702161,-155760.68472793006,1024
9199,-3157502054.7423267,1177037323.809053,999767115.9336822,-252678.4698947671,-420411.0023341506,-170397.72536967281,1024
9200,-2847429962.722598,1654226893.8174112,1229002182.5060883,-327353.0332171988,-376642.66345858644,-143553.1279681705,1024
9201,-3012153273.5242453,1414629191.7278044,1131603853.0124657,-291427.2274350426,-398956.56833302084,-159784.33132378152,1024
9202,-3153952279.126498,1164265307.3126893,1025593334.9163306,-253283.4844835346,-418234.1728258787,-174799.47943760143,1024
9203,-2843068034.7849445,1638532770.6938949,1259740005.8703408,-327862.52653489594,-374809.51743397623,-147143.44762234224,1024
9204,-3008137028.0439105,1400178826.6682334,1159905706.212822,-291994.32792413956,-396916.1529418207,-163780.59969703257,1024
9205,-3150312282.156663,1151168676.320535,1051243823.7608097,-253903.87616688496,-416002.016861252,-179171.28251459854,1024
9206,-2939796133.6843896,1746450201.6077209,1167284495.7710352,-342982.80721460434,-350886.82225942926,-116367.99393229143,1024
9207,-3108110439.468405,1496511271.2915146,1074777288.257316,-309852.82838690944,-375417.76228646643,-131730.81109752256,1024
9208,-3252770148.07967,1235182986.5825677,974090376.611689,-274364.68244093703,-397091.546459061,-146091.07724906312,1024
9209,-2935647931.241865,1731525058.2296605,1199514445.4765453,-343396.3465003659,-349398.91678278754,-119581.03634427986,1024
9210,-3104290981.7539644,1482768944.3910546,1104453016.8998668,-310320.9628257118,-373733.42462066025,-135368.0370109318,1024
9211,-3249308503.472773,1222728063.5652661,1000986033.9776156,-274883.8492470337,-395223.595430758,-150124.805178475,1024
9212,-2931387112.5035934,1716194723.83597,1231538864.5569406,-343821.1126399642,-347870.617326941,-122773.58916129557,1024
9213,-3100367832.5766506,1468653537.8321376,1133939503.2037115,-310801.8062793561,-372003.36019215675,-138982.06830807574,1024
9214,-3245752881.390518,1209935011.6081512,1027710177.5397106,-275417.11050570046,-393304.93286453997,-154132.80999536422,1024
9215,-2927014407.538932,1700461825.2005267,1263352265.7928734,-344257.03285190836,-346302.18575813365,-125945.10535584867,1024
9216,-3096341664.1478786,1454167470.2170103,1163231694.8112192,-311295.276357792,-370227.8654385893,-142572.2857432968,1024
9217,-3242103891.070446,1196806022.7348177,1054258228.2535508,-275964.3748453659,-391335.8875133601,-158114.40494873858,1024
9218,-2922530565.5883636,1684329058.0745187,1294949198.1218178,-344704.03244351374,-344693.8908190406,-129095.0415049662,1024
9219,-3092213166.330881,1439313223.6587842,1192324572.6561537,-311801.28850746184,-368407.2445818438,-146138.07415131983,1024
9220,-3238362157.7482615,1183343346.529921,1080625637.2473154,-276525.5484951027,-389316.7967630029,-162068.90781280014,1024
9221,-2992038337.615498,1777485825.657464,1188027945.9630268,-362558.61125718476,-321244.2665478097,-100392.98792365899,1024
9222,-3163343704.645747,1523105308.2467337,1093876821.5992055,-332263.13231041736,-347589.8656091087,-116223.37821596119,1024
9223,-3310574116.0044894,1257133039.7641156,991400634.1221305,-299438.93030080304,-371290.09591262334,-131169.23842244543,1024
9224,-2987816418.7558837,1762295452.1924853,1220830644.0934741,-362915.3798420722,-319960.6208347543,-103164.94365791907,1024
9225,-3159456372.534665,1509118770.7235727,1124079908.3975768,-332676.1576723926,-346103.8092192224,-119432.42763628319,1024
9226,-3307050955.58654,1244456784.1786265,1018774245.8607681,-299905.0690674699,-369612.9386323384,-134790.9587250637,1024
9227,-2983479882.331311,1746692687.1881986,1253424159.1779096,-363281.83405754913,-318642.1264306675,-105919.22261017798,1024
9228,-3303432147.6487107,1231436390.8689647,1045973295.8770411,-300383.86267004063,-367890.2495240131,-138389.58329081023,1024
9229,-2979029471.3849735,1730680204.098064,1285802906.4853158,-363657.9111135723,-317289.0092527777,-108655.3528489163,1024
9230,-3151365790.074621,1480009028.6361818,1183903123.9362364,-333535.7744104695,-343010.92664086615,-125788.58773434597,1024
9231,-3299718312.2551107,1218074090.8124948,1072993123.7537512,-300875.22906969616,-366122.32376155746,-141964.49551389136,1024
9232,-2974465948.471875,1714260746.5786262,1317961338.0840263,-364043.5465712742,-315901.5011507475,-111372.8655523032,1024
9233,-3147163926.005314,1464890811.8764014,1213513002.2765124,-333982.2184956685,-341404.6304019039,-128934.60931677547,1024
9234,-3295910085.7523165,1204372173.5705419,1099829099.7824895,-301379.0840733336,-364309.4642699497,-145515.08285150141,1024
9235,-3012254703.476425,1789495800.0325718,1196055118.3781152,-385221.22527457547,-292542.4930234473,-84455.7086846997,1024
9236,-3184717532.9396534,1533396504.6425576,1101267841.2108932,-357673.0137720153,-320942.03193663346,-100873.66708652224,1024
9237,-3332942738.9921885,1265627135.9620893,998099250.808353,-327402.69466577953,-346899.00819668453,-116523.91597263084,1024
9238,-3008004258.292389,1774202789.4644284,1229079455.1614814,-385521.3572289708,-291462.6246916211,-86787.61941692707,1024
9239,-3180803935.21319,1519315463.9988513,1131675001.815796,-358031.4905561332,-319652.2401594004,-103658.89487682325,1024
9240,-3329395773.565092,1252865230.4644842,1025657818.3822434,-327816.78805483883,-345409.109068267,-119741.26355575479,1024
9241,-3003638421.1045794,1758494600.9427345,1261893195.5075245,-385829.6372304798,-290353.43986111635,-89104.65953735125,1024
9242,-3176784090.2904778,1504852148.2228384,1161888255.7350166,-358399.6993454023,-318327.4328364583,-106426.36124912459,1024
9243,-3325752514.3545856,1239756862.0003965,1053040644.7690551,-328242.12334065104,-343878.76183655567,-122938.0940897982,1024
9244,-2999157939.9767227,1742373925.9847274,1294490716.9507613,-386146.0124569114,-289215.12858504377,-91406.43203307576,1024
9245,-3172658686.951247,1490009035.5292187,1191902426.0830343,-358777.577049142,-316967.83696672186,-109175.5920123103,1024
9246,-3322013585.61438,1226304276.621279,1080243038.0624537,-328678.62764420453,-342308.2287186705,-126113.85981430634,1024
9247,-2994563582.6161957,1725843526.7850718,1326866434.0737047,-386470.4286989992,-288047.8859071804,-93692.54250723297,1024
9248,-3168428432.0621243,1474788669.2089405,1221712370.0862732,-359165.05891995307,-315573.6855099441,-111906.11609984215,1024
9249,-3318179627.990666,1212509779.3583832,1107260337.2723866,-329126.22617273417,-340697.77881737606,-129268.0165781712,1024
9250,-2995153965.7599688,1779336732.7114253,1189265046.8578668,-411823.7768668843,-264395.457002247,-68272.40472777573,1024
9251,-3166637714.135172,1524691327.2845607,1095015882.3422153,-386972.9550110295,-295159.7407500301,-85425.76692106618,1024
9252,-3314021437.4376764,1258442100.223266,992432985.7732724,-359177.035306882,-323677.68064838124,-101928.98744659897,1024
9253,-2990927650.589967,1764130541.4160075,1222101902.6420531,-412066.3978877878,-263522.511775082,-70157.4774573651,1024
9254,-3162746334.120966,1510690225.4928198,1125250419.8028646,-387276.53428093356,-294067.46905097394,-87784.46197903657,1024
9255,-3310494608.330855,1245752644.773934,1019835101.8241962,-359539.26240423654,-322374.3953245955,-104743.35373934024,1024
9256,-2986586598.503024,1748511529.1554048,1254729357.55662,-412315.60563656274,-262625.8676423705,-72030.52906436383,1024
9257,-3158749310.0817614,1496309018.7659883,1155292151.3968856,-387588.35518641735,-292945.54412394715,-90128.11562136252,1024
9258,-3306872032.105795,1232718693.247675,1047062474.3805482,-359911.3233210558,-321035.7281293848,-107539.77279763852,1024
9259,-2982131553.3160667,1732482372.1669607,1287141821.0551338,-412571.3574127442,-261705.67823946872,-73891.23861102157,1024
9260,-3154647326.8870482,1481550171.2498038,1185135929.6282258,-387908.3642985739,-291794.15820501023,-92456.32627505757,1024
9261,-3303154329.4722834,1219342478.9449842,1074110438.1722074,-360293.15430661716,-319661.9084364817,-110317.7654694842,1024
9262,-2977563278.378154,1716045816.9642076,1319333739.4288337,-412833.60939458205,-260762.10123609373,-75739.28727433643,1024
9263,-3150441087.390531,1466416211.7968102,1214776640.9191198,-388236.5067854893,-290613.5085782131,-94768.6950132118,1024
9264,-3299342137.4395275,1205626293.8113222,1100974358.6698208,-360684.68993614684,-318253.1716428181,-113076.85576013406,1024
9265,-2878913718.6892085,1710281671.169714,1143110336.7963088,-324820.64184348786,-380602.77079077763,-132197.51497676346,1024
9266,-3043742278.881224,1465518911.236415,1052518929.5428059,-288850.22063534986,-403431.61641090957,-147144.76676475685,1024
9267,-3185406122.469116,1209602667.4840937,953917217.707177,-250681.47483564503,-423190.1038314842,-160972.15802923107,1024
9268,-2874851424.442731,1695665623.6376524,1174672812.607707,-325290.4348172737,-378912.4657516893,-135847.62707396917,1024
9269,-3040001921.1448274,1452061184.3596663,1081580081.5465896,-289373.13195911853,-401550.19268837076,-151207.5881672844,1024
9270,-3182016167.623665,1197405682.690189,980255872.9889938,-251253.52483848023,-421131.8801960583,-165416.76821300862,1024
9271,-2870678846.154765,1680652776.4907398,1206034014.2798977,-325772.9818321672,-377176.271946365,-139474.46237962128,1024
9272,-3036160019.368844,1438238104.2073665,1110455910.37139,-289910.2393924317,-399617.69166830427,-155244.5009279983,1024
9273,-3178534181.551982,1184877571.5190644,1006426566.473345,-251841.10497833107,-419017.7794608883,-169833.03508512073,1024
9274,-2866396698.7751203,1665245702.1030478,1237188568.2324216,-326268.20020622184,-375394.4868626755,-143077.39945416115,1024
9275,-3032217231.8433633,1424052039.2931361,1139141468.2925909,-290461.4509046957,-397634.4444748112,-159254.8133426791,1024
9276,-3174960760.874455,1172020480.5980732,1032424813.9466293,-252444.11457636557,-416848.1638662516,-174220.20194097384,1024
9277,-2862005716.027706,1649447040.3974571,1268131136.2928426,-326776.0050863185,-373567.4158003221,-146655.82095286896,1024
9278,-3028174234.1447315,1409505420.3261695,1167631840.187516,-291026.6720486556,-395600.79092708847,-163237.8382649396,1024
9279,-3171296517.8783216,1158836612.9235573,1058246160.742981,-253062.45030999335,-414623.4051646112,-178577.5170621124,1024
9280,-2959378120.9661775,1758083309.5107844,1175059779.8761168,-341846.1778459769,-349723.9993456998,-115982.35571168833,1024
9281,-3128813568.6407614,1506479535.534639,1081936381.688408,-308825.9902559926,-374173.6449571328,-131294.2612020263,1024
9282,-3274436855.828703,1243410542.6558614,980578794.3450016,-273455.450405929,-395775.60319821804,-145606.93808697443,1024
9283,-2955202287.339796,1743058749.7261028,1207504413.3340118,-342258.3466814202,-348241.0247198964,-119184.75024777367,1024
9284,-3124968669.5116835,1492645670.9702225,1111809780.4122946,-309292.5733186315,-372494.88910947426,-134919.4335147694,1024
9285,-3270952153.2009144,1230872657.3741612,1007653603.7325399,-273972.89671692613,-393913.8424743656,-149627.29842613637,1024
9286,-2950913087.280321,1727626299.9477153,1239742147.126932,-342681.7051654192,-346717.78997869155,-122366.72309046886,1024
9287,-3121019388.230713,1478436241.6630793,1141492676.25392,-309771.8232790172,-370770.55803552293,-138521.48807714687,1024
9288,-3267372847.113638,1217994390.875178,1034555756.8624933,-274504.3907721209,-392001.53826832003,-153622.0208979965,1024
9289,-2946511255.7201023,1711788604.446443,1271767457.4851522,-343116.1807576773,-345154.5561205166,-125527.72902510813,1024
9290,-3116966401.486867,1463853682.3257704,1170979983.20189,-310263.6580201362,-369000.9471905314,-142099.80769565294,1024
9291,-3263699550.862545,1204777949.7835784,1061280644.1894163,-275049.84150274296,-390039.0182435625,-157590.42102742405,1024
9292,-2941997546.890317,1695548376.9298792,1303574857.0366087,-343561.6990130382,-343551.59099744563,-128667.2264295974,1024
9293,-3112810403.738558,1448900491.6047668,1200266648.7579594,-310767.99326863745,-367186.359788208,-145653.77924364212,1024
9294,-3259932893.8480377,1191225598.6685057,1087823686.5414445,-275609.1554486177,-388026.61866779614,-161531.8188494862,1024
9295,-3011968310.310706,1789325661.9075916,1195941402.226778,-361357.1085674425,-320179.6777107577,-100060.29014383443,1024
9296,-3184414742.6958113,1533250715.4173772,1101163137.0559008,-331162.0274551531,-346437.9686592381,-115838.21924524137,1024
9297,-3332625856.0868087,1265506805.1807415,998004355.5115473,-298446.6033528307,-370059.6574812569,-130734.54955316294,1024
9298,-3007718269.242049,1774034105.3379116,1228962599.1878889,-361712.69483752333,-318900.28594100697,-102823.05974330928,1024
9299,-3180501517.0586147,1519171013.5428667,1131567406.669223,-331573.6840699301,-344956.83699240093,-119036.63402225246,1024
9300,-3329079227.8910418,1252746113.0342226,1025560302.9267237,-298911.1973569004,-368388.05822364974,-134344.26764000155,1024
9301,-3003352847.1406302,1758327410.2881455,1261773219.7343457,-362077.93464045593,-317586.16096719634,-105568.21114083167,1024
9302,-3176482054.326728,1504709072.8812442,1161777788.0327377,-331996.5164273856,-343435.49524321046,-122214.6524848261,1024
9303,-3325436315.0670934,1239638990.8615382,1052940525.8635926,-299388.40425932535,-366671.0780284021,-137930.96652818623,1024
9304,-2998872791.9990535,1742208268.0196314,1294367641.9352276,-362452.76539428043,-316237.5279578748,-108295.27396884175,1024
9305,-3172357043.2143965,1489867371.411592,1191789104.7531214,-332430.4520773719,-341874.2040857435,-125371.73009585924,1024
9306,-3321697741.8093233,1226187684.5005953,1080140332.8619075,-299878.1422931595,-364909.01109123125,-141494.03165532686,1024
9307,-2994278871.451704,1725679440.464416,1326740280.9040866,-362837.1228736767,-314854.6179943659,-111003.78095916282,1024
9308,-3168127190.521041,1474648452.183051,1221596214.5457525,-332875.4166672491,-340273.23103920225,-128507.32590635584,1024
9309,-3317864148.7030115,1212394498.7634935,1107155063.374764,-300380.3275443119,-363102.1593332358,-145032.8525085566,1024
9310,-3032319337.4206347,1801415634.7434006,1204022043.6516185,-383944.6197163507,-291573.02055384364,-84175.82632086097,1024
9311,-3205930942.0980473,1543610461.4907207,1108603388.2623844,-356487.7017293496,-319878.4446912883,-100539.37635789122,1024
9312,-3355143476.512064,1274057480.5686164,1004747591.6954458,-326317.6970790287,-345749.40071674646,-116137.76103350267,1024
9313,-3028040580.0136585,1786020757.4046283,1237266355.60111,-384243.7570471477,-290496.7308563816,-86500.00920735521,1024
9314,-3201991275.8901587,1529435627.0102105,1139213091.0182269,-356844.99053776666,-318592.9272251361,-103315.37403041901,1024
9315,-3351572884.7419405,1261210567.995765,1032489726.9370234,-326730.41818149673,-344264.4390460382,-119344.4464735829,1024
9316,-3023645661.976566,1770207936.6112175,1270298668.330034,-384551.01542280236,-289391.22181377956,-88809.37076257507,1024
9317,-3197944654.773257,1514875971.0620565,1169627595.4756083,-357211.9790999139,-317272.5102531951,-106073.66914547575,1024
9318,-3347905357.7753453,1248014884.6659937,1060054950.3791622,-327154.343925585,-342739.16331520444,-122530.68285714678,1024
9319,-3019135336.355938,1753979881.8086066,1303113321.9216554,-384866.3421961736,-288256.6828493208,-91103.51528930666,1024
9320,-3193791772.115037,1499933988.3683515,1199841690.265765,-357588.6045341906,-315917.42002211604,-108813.78908339313,1024
9321,-3344141524.0241423,1234472691.5917091,1087438538.8627312,-327589.4016737996,-341173.8348723894,-125695.92423899277,1024
9322,-3014510375.9728503,1737339373.5904438,1335704693.7540107,-385189.6833376422,-287093.3083604164,-93382.04969769555,1024
9323,-3189533339.4905643,1484612239.1609087,1229850198.3590958,-357974.8023077673,-314527.888719634,-111535.26433872597,1024
9324,-3340282028.4018693,1220586309.157979,1114635800.3508148,-328035.516881235,-339568.7219285634,-128839.62827130474,1024
9325,-3015104691.6597958,1791188897.8567362,1197186743.4528816,-410459.01166688104,-263519.2625253257,-68046.15309460904,1024
9326,-3187730693.5883117,1534847298.930839,1102309785.0845485,-385690.5443004109,-294181.5948409175,-85142.6698285077,1024
9327,-3336096140.134202,1266824585.2939413,999043583.6588758,-357986.7390054967,-322605.02758806635,-101591.19943446179,1024
9328,-3010850224.99692,1775881418.09402,1230242325.591924,-410700.828652795,-262649.2101988004,-69924.97877921135,1024
9329,-3183813393.084902,1520752935.7751298,1132745714.8530662,-385993.1175224705,-293092.9428804184,-87493.54827871197,1024
9330,-3332545818.812419,1254050605.359263,1026628225.253614,-358347.76569878333,-321306.06129235885,-104396.2390457627,1024
9331,-3006480257.1542954,1760158367.5649338,1263087112.041781,-410949.2105384648,-261755.5375038199,-71791.82317867465,1024
9332,-3179789744.861453,1506275935.8046803,1162987554.4747348,-386303.90506770567,-291974.73596139264,-89829.43515983669,1024
9333,-3328899112.6006727,1240929834.6586764,1054036959.387051,-358718.59362270596,-319971.83037913346,-107183.39089893644,1024
9334,-3001995536.903414,1744022440.3332448,1295715475.01738,-411204.1147649331,-260838.3975665999,-73646.3664188216,1024
9335,-3175660438.3493757,1491418779.578908,1193030122.1660206,-386622.8536842705,-290827.16568283935,-92149.93022968998,1024
9336,-3325156646.343299,1227464521.3686948,1081265089.7136946,-359099.1592378088,-318602.56346198847,-109952.17742986126,1024
9337,-2997396832.6780043,1727476401.207015,1328121823.8166957,-411465.49765567295,-259897.9475343472,-75488.2907332152,1024
9338,-3171426181.0840816,1476184012.7950463,1222868270.2876089,-386949.9087219613,-289650.42867501796,-94454.63588338754,1024
9339,-3321319061.2926245,1213656972.7014308,1108307950.8335834,-359489.3973361327,-317198.49515776127,-112702.1242212188,1024
9340,-2897963278.941528,1721598479.1490164,1150674213.7873027,-323751.2886566421,-379349.775342097,-131762.30299906657,1024
9341,-3063882497.588605,1475216142.0423534,1059483369.8575232,-287899.2869071099,-402103.46533579647,-146660.34642627544,1024
9342,-3206483720.4061985,1217606519.3348866,960229217.7495787,-249856.1977458723,-421796.90516157995,-160442.21606124207,1024
9343,-2893874104.792916,1706885718.3058524,1182445536.1788464,-324219.5350088498,-377665.0350142598,-135400.39843692037,1024
9344,-3060117390.180274,1461669366.3770518,1088736817.3658595,-288420.4767365569,-400228.2355128883,-150709.79247497785,1024
9345,-3203071334.478961,1205328827.9900284,986742153.9754541,-250426.36448325342,-419745.4574748478,-164872.19399124,1024
9346,-2889673916.861428,1691773532.253981,1214014252.6150122,-324700.49341414875,-375934.5569921695,-139015.29371354522,1024
9347,-3056250066.822917,1447754819.920456,1117803715.4253721,-288955.81594004866,-398302.0965457771,-154733.4151765958,1024
9348,-3199566308.361638,1192717819.229076,1013086017.0130082,-251012.0102303529,-417638.31664329,-169273.92191956192,1024
9349,-2885363434.8276434,1676264510.388685,1245374953.9587555,-325194.0814627922,-374158.63778432674,-142606.36943524497,1024
9350,-3052281190.1624823,1433474886.858468,1146679083.5727167,-289505.2127899688,-396325.3784684591,-158730.52510409305,1024
9351,-3195969242.6224127,1179775653.8834572,1039256292.9769282,-251613.03463978705,-415475.8437146402,-173646.64563278743,1024
9352,-2880943397.2704687,1660361310.10102,1276522266.7153451,-325700.2145810089,-372337.5816853452,-146173.0102896815,1024
9353,-3048211440.245554,1418832013.984106,1175357974.1622102,-290068.57314999535,-394298.4199814008,-162700.43737326062,1024
9354,-3192280753.5999804,1166504549.5265799,1065248497.7251525,-252229.33472911725,-413258.40921750246,-177989.61588721914,1024
9355,-2978960108.247966,1769716417.4138477,1182835063.9811985,-340720.774307532,-348572.6609606321,-115600.52621651135,1024
9356,-3149516697.813118,1516447799.7777643,1089095475.1195002,-307809.293610771,-372941.81505433563,-130862.02285709197,1024
9357,-3296103563.577736,1251638098.7291555,987067212.0783145,-272555.198329299,-394472.656747051,-145127.58048708035,1024
9358,-2974756643.437727,1754592441.2225459,1215494381.1914785,-341131.58622780145,-347094.56848650816,-118792.37803959893,1024
9359,-3145646357.2694025,1502522397.5493908,1119166543.9247224,-308274.3406192905,-371268.5858964387,-134475.26061560385,1024
9360,-3292595802.929056,1239017251.1830564,1014321173.4874642,-273070.9411375306,-392617.025189596,-149134.70525994163,1024
9361,-2970439062.057049,1739057876.0594606,1247945429.6969235,-341553.5509588005,-345576.348438691,-121963.87540025431,1024
9362,-3141670943.8847756,1488218945.494021,1149045849.3041286,-308752.01282442786,-369549.93155201606,-138065.4567304898,1024
9363,-3288992812.8367577,1226053770.1422043,1041401336.1852763,-273600.6854428988,-390711.01654588094,-153116.2765688042,1024
